# Exported using VGG Image Annotator (http://www.robots.ox.ac.uk/~vgg/software/via)
# Notes:
# - spatial_coordinates of [2,10,20,50,80] denotes a rectangle (shape_id=2) of size 50x80 placed at (10,20)
# - temporal coordinate of [1.349,2.741] denotes a temporal segment from time 1.346 sec. to 2.741 sec.
# - temporal coordinate of [4.633] denotes a still video frame at 4.633 sec.
# - metadata of {""1"":""3""} indicates attribute with id "1" set to an attribute option with id "3"
# SHAPE_ID = {"POINT":1,"RECTANGLE":2,"CIRCLE":3,"ELLIPSE":4,"LINE":5,"POLYLINE":6,"POLYGON":7,"EXTREME_RECTANGLE":8,"EXTREME_CIRCLE":9}
# FLAG_ID = {"RESERVED_FOR_FUTURE":1}
# ATTRIBUTE = {"1":{"aname":"cow","anchor_id":"FILE1_Z0_XY1","type":2,"desc":"","options":{"0":"stand","1":"lying down","2":"foraging","3":"drinking water","4":"rumination"},"default_option_id":""}}
# CSV_HEADER = metadata_id,file_list,flags,temporal_coordinates,spatial_coordinates,metadata
"191_yPmchGsG","[""483_00006.jpg""]",0,"[]","[2,413.617,107.234,130.213,97.66]","{""1"":""1""}"
"191_q33cyttt","[""483_00006.jpg""]",0,"[]","[2,564.894,93.82979,132.12728,88.08521]","{""1"":""1""}"
"191_ZNVeVXGZ","[""483_00006.jpg""]",0,"[]","[2,754.468,134.043,130.213,164.68]","{""1"":""1,4""}"
"191_I34ILXzi","[""483_00006.jpg""]",0,"[]","[2,1007.234,147.447,199.149,153.191]","{""1"":""1,4""}"
"191_FpgiIYXC","[""483_00006.jpg""]",0,"[]","[2,1225.532,151.277,174.255,172.34]","{""1"":""1,4""}"
"191_6XXXu5QM","[""483_00006.jpg""]",0,"[]","[2,1035.957,82.34,141.703,97.66]","{""1"":""1,4""}"
"191_XMBbXkXv","[""483_00006.jpg""]",0,"[]","[2,1405.532,197.234,208.723,176.17]","{""1"":""1,4""}"
"191_SNGXCGgD","[""483_00006.jpg""]",0,"[]","[2,1662.128,204.894,168.51,189.574]","{""1"":""1,4""}"
"191_7OPTXWU7","[""483_00006.jpg""]",0,"[]","[2,1487.872,145.532,141.702,111.064]","{""1"":""1,4""}"
"191_46X6HEix","[""483_00006.jpg""]",0,"[]","[2,1840.213,275.745,74.681,149.361]","{""1"":""1""}"
"191_ygOl1jTG","[""483_00006.jpg""]",0,"[]","[2,1307.872,122.553,124.468,109.149]","{""1"":""1""}"
"192_awG3eZyR","[""483_00007.jpg""]",0,"[]","[2,438.511,147.447,250.851,149.362]","{""1"":""1""}"
"192_yPmchGsG","[""483_00007.jpg""]",0,"[]","[2,413.617,107.234,130.213,97.66]","{""1"":""1""}"
"192_q33cyttt","[""483_00007.jpg""]",0,"[]","[2,564.894,93.82979,132.12728,88.08521]","{""1"":""1""}"
"192_ZNVeVXGZ","[""483_00007.jpg""]",0,"[]","[2,754.468,134.043,130.213,164.68]","{""1"":""1,4""}"
"192_I34ILXzi","[""483_00007.jpg""]",0,"[]","[2,1007.234,147.447,199.149,153.191]","{""1"":""1,4""}"
"192_FpgiIYXC","[""483_00007.jpg""]",0,"[]","[2,1225.532,151.277,174.255,172.34]","{""1"":""1,4""}"
"192_6XXXu5QM","[""483_00007.jpg""]",0,"[]","[2,1035.957,82.34,141.703,97.66]","{""1"":""1,4""}"
"192_XMBbXkXv","[""483_00007.jpg""]",0,"[]","[2,1405.532,197.234,208.723,176.17]","{""1"":""1,4""}"
"192_SNGXCGgD","[""483_00007.jpg""]",0,"[]","[2,1662.128,204.894,168.51,189.574]","{""1"":""1,4""}"
"192_7OPTXWU7","[""483_00007.jpg""]",0,"[]","[2,1487.872,145.532,141.702,111.064]","{""1"":""1,4""}"
"192_46X6HEix","[""483_00007.jpg""]",0,"[]","[2,1840.213,275.745,74.681,149.361]","{""1"":""1""}"
"192_ygOl1jTG","[""483_00007.jpg""]",0,"[]","[2,1307.872,122.553,124.468,109.149]","{""1"":""1""}"
"193_LVu96ybt","[""484_00002.jpg""]",0,"[]","[2,421.277,147.447,243.191,168.51]","{""1"":""1""}"
"193_siBIyoty","[""484_00002.jpg""]",0,"[]","[2,394.468,112.979,158.936,95.744]","{""1"":""1,4""}"
"193_Q6xjgRxB","[""484_00002.jpg""]",0,"[]","[2,710.426,128.298,174.255,174.255]","{""1"":""1,4""}"
"193_KJyMnNoZ","[""484_00002.jpg""]",0,"[]","[2,1003.404,153.191,218.298,153.192]","{""1"":""1,4""}"
"193_zJqBPImX","[""484_00002.jpg""]",0,"[]","[2,1233.191,160.851,178.086,176.17]","{""1"":""1,4""}"
"193_BWDT8MU0","[""484_00002.jpg""]",0,"[]","[2,1470.638,160.851,292.979,264.255]","{""1"":""4,0""}"
"193_xFEjYA8W","[""484_00002.jpg""]",0,"[]","[2,1286.809,118.723,135.957,124.468]","{""1"":""1""}"
"193_ECf6BO15","[""484_00002.jpg""]",0,"[]","[2,1721.489,250.851,128.298,134.043]","{""1"":""1""}"
"194_LVu96ybt","[""484_00003.jpg""]",0,"[]","[2,421.277,147.447,243.191,168.51]","{""1"":""1""}"
"194_siBIyoty","[""484_00003.jpg""]",0,"[]","[2,394.468,112.979,158.936,95.744]","{""1"":""1,4""}"
"194_Q6xjgRxB","[""484_00003.jpg""]",0,"[]","[2,710.426,128.298,174.255,174.255]","{""1"":""1,4""}"
"194_KJyMnNoZ","[""484_00003.jpg""]",0,"[]","[2,1003.404,153.191,218.298,153.192]","{""1"":""1,4""}"
"194_zJqBPImX","[""484_00003.jpg""]",0,"[]","[2,1233.191,160.851,178.086,176.17]","{""1"":""1,4""}"
"194_BWDT8MU0","[""484_00003.jpg""]",0,"[]","[2,1470.638,160.851,292.979,264.255]","{""1"":""4,0""}"
"194_xFEjYA8W","[""484_00003.jpg""]",0,"[]","[2,1286.809,118.723,135.957,124.468]","{""1"":""1""}"
"194_ECf6BO15","[""484_00003.jpg""]",0,"[]","[2,1721.489,250.851,128.298,134.043]","{""1"":""1""}"
"195_LVu96ybt","[""484_00004.jpg""]",0,"[]","[2,421.277,147.447,243.191,168.51]","{""1"":""1""}"
"195_siBIyoty","[""484_00004.jpg""]",0,"[]","[2,394.468,112.979,158.936,95.744]","{""1"":""1,4""}"
"195_Q6xjgRxB","[""484_00004.jpg""]",0,"[]","[2,710.426,128.298,174.255,174.255]","{""1"":""1,4""}"
"195_KJyMnNoZ","[""484_00004.jpg""]",0,"[]","[2,1003.404,153.191,218.298,153.192]","{""1"":""1,4""}"
"195_zJqBPImX","[""484_00004.jpg""]",0,"[]","[2,1233.191,160.851,178.086,176.17]","{""1"":""1,4""}"
"195_BWDT8MU0","[""484_00004.jpg""]",0,"[]","[2,1470.638,160.851,292.979,264.255]","{""1"":""4,0""}"
"195_xFEjYA8W","[""484_00004.jpg""]",0,"[]","[2,1286.809,118.723,135.957,124.468]","{""1"":""1""}"
"195_ECf6BO15","[""484_00004.jpg""]",0,"[]","[2,1721.489,250.851,128.298,134.043]","{""1"":""1""}"
"196_LVu96ybt","[""484_00005.jpg""]",0,"[]","[2,421.277,147.447,243.191,168.51]","{""1"":""1""}"
"196_siBIyoty","[""484_00005.jpg""]",0,"[]","[2,394.468,112.979,158.936,95.744]","{""1"":""1,4""}"
"196_Q6xjgRxB","[""484_00005.jpg""]",0,"[]","[2,710.426,128.298,174.255,174.255]","{""1"":""1,4""}"
"196_KJyMnNoZ","[""484_00005.jpg""]",0,"[]","[2,1003.404,153.191,218.298,153.192]","{""1"":""1,4""}"
"196_zJqBPImX","[""484_00005.jpg""]",0,"[]","[2,1233.191,160.851,178.086,176.17]","{""1"":""1,4""}"
"196_BWDT8MU0","[""484_00005.jpg""]",0,"[]","[2,1470.638,160.851,292.979,264.255]","{""1"":""4,0""}"
"196_xFEjYA8W","[""484_00005.jpg""]",0,"[]","[2,1286.809,118.723,135.957,124.468]","{""1"":""1""}"
"196_ECf6BO15","[""484_00005.jpg""]",0,"[]","[2,1721.489,250.851,128.298,134.043]","{""1"":""1""}"
"197_LVu96ybt","[""484_00006.jpg""]",0,"[]","[2,421.277,147.447,243.191,168.51]","{""1"":""1""}"
"197_siBIyoty","[""484_00006.jpg""]",0,"[]","[2,394.468,112.979,158.936,95.744]","{""1"":""1,4""}"
"197_Q6xjgRxB","[""484_00006.jpg""]",0,"[]","[2,710.426,128.298,174.255,174.255]","{""1"":""1,4""}"
"197_KJyMnNoZ","[""484_00006.jpg""]",0,"[]","[2,1003.404,153.191,218.298,153.192]","{""1"":""1,4""}"
"197_zJqBPImX","[""484_00006.jpg""]",0,"[]","[2,1233.191,160.851,178.086,176.17]","{""1"":""1,4""}"
"197_BWDT8MU0","[""484_00006.jpg""]",0,"[]","[2,1470.638,160.851,292.979,264.255]","{""1"":""4,0""}"
"197_xFEjYA8W","[""484_00006.jpg""]",0,"[]","[2,1286.809,118.723,135.957,124.468]","{""1"":""1""}"
"197_ECf6BO15","[""484_00006.jpg""]",0,"[]","[2,1721.489,250.851,128.298,134.043]","{""1"":""1""}"
"198_LVu96ybt","[""484_00007.jpg""]",0,"[]","[2,421.277,147.447,243.191,168.51]","{""1"":""1""}"
"198_siBIyoty","[""484_00007.jpg""]",0,"[]","[2,394.468,112.979,158.936,95.744]","{""1"":""1,4""}"
"198_Q6xjgRxB","[""484_00007.jpg""]",0,"[]","[2,710.426,128.298,174.255,174.255]","{""1"":""1,4""}"
"198_KJyMnNoZ","[""484_00007.jpg""]",0,"[]","[2,1003.404,153.191,218.298,153.192]","{""1"":""1,4""}"
"198_zJqBPImX","[""484_00007.jpg""]",0,"[]","[2,1233.191,160.851,178.086,176.17]","{""1"":""1,4""}"
"198_BWDT8MU0","[""484_00007.jpg""]",0,"[]","[2,1470.638,160.851,292.979,264.255]","{""1"":""4,0""}"
"198_xFEjYA8W","[""484_00007.jpg""]",0,"[]","[2,1286.809,118.723,135.957,124.468]","{""1"":""1""}"
"198_ECf6BO15","[""484_00007.jpg""]",0,"[]","[2,1721.489,250.851,128.298,134.043]","{""1"":""1""}"
"199_WlEaWzDV","[""485_00002.jpg""]",0,"[]","[2,5.745,147.447,277.659,231.702]","{""1"":""0,4""}"
"199_g7mbaBqp","[""485_00002.jpg""]",0,"[]","[2,252.766,135.957,149.362,199.149]","{""1"":""1,4""}"
"199_uIGkl6BZ","[""485_00002.jpg""]",0,"[]","[2,453.83,107.234,256.596,201.064]","{""1"":""1,4""}"
"199_INcixYGf","[""485_00002.jpg""]",0,"[]","[2,1049.362,95.745,139.787,105.319]","{""1"":""1,4""}"
"199_qXP1bvZw","[""485_00002.jpg""]",0,"[]","[2,1212.128,166.596,195.319,164.681]","{""1"":""1,4""}"
"199_PxSvtrgM","[""485_00002.jpg""]",0,"[]","[2,1309.787,134.043,114.894,97.659]","{""1"":""1,4""}"
"199_2vA84xOF","[""485_00002.jpg""]",0,"[]","[2,1453.404,145.532,128.298,109.149]","{""1"":""1,4""}"
"199_Ze8xE2cz","[""485_00002.jpg""]",0,"[]","[2,1765.532,147.447,111.064,139.787]","{""1"":""1,4""}"
"199_p22b8ycW","[""485_00002.jpg""]",0,"[]","[2,1579.787,170.426,99.575,90]","{""1"":""1,4""}"
"200_WlEaWzDV","[""485_00003.jpg""]",0,"[]","[2,5.745,147.447,277.659,231.702]","{""1"":""0,4""}"
"200_g7mbaBqp","[""485_00003.jpg""]",0,"[]","[2,252.766,135.957,149.362,198.149]","{""1"":""1,4""}"
"200_uIGkl6BZ","[""485_00003.jpg""]",0,"[]","[2,453.83,107.234,256.596,201.064]","{""1"":""1,4""}"
"200_INcixYGf","[""485_00003.jpg""]",0,"[]","[2,1049.362,95.745,139.787,105.319]","{""1"":""1,4""}"
"200_qXP1bvZw","[""485_00003.jpg""]",0,"[]","[2,1212.128,166.596,195.319,164.681]","{""1"":""1,4""}"
"200_PxSvtrgM","[""485_00003.jpg""]",0,"[]","[2,1309.787,134.043,114.894,97.659]","{""1"":""1,4""}"
"200_2vA84xOF","[""485_00003.jpg""]",0,"[]","[2,1453.404,145.532,128.298,109.149]","{""1"":""1,4""}"
"200_Ze8xE2cz","[""485_00003.jpg""]",0,"[]","[2,1765.532,147.447,111.064,139.787]","{""1"":""1,4""}"
"200_p22b8ycW","[""485_00003.jpg""]",0,"[]","[2,1579.787,170.426,99.575,90]","{""1"":""1,4""}"
"201_WlEaWzDV","[""485_00004.jpg""]",0,"[]","[2,5.745,147.447,277.659,231.702]","{""1"":""0,4""}"
"201_g7mbaBqp","[""485_00004.jpg""]",0,"[]","[2,252.766,135.957,149.362,198.149]","{""1"":""1,4""}"
"201_uIGkl6BZ","[""485_00004.jpg""]",0,"[]","[2,453.83,107.234,256.596,201.064]","{""1"":""1,4""}"
"201_INcixYGf","[""485_00004.jpg""]",0,"[]","[2,1049.362,95.745,139.787,105.319]","{""1"":""1,4""}"
"201_qXP1bvZw","[""485_00004.jpg""]",0,"[]","[2,1212.128,166.596,195.319,164.681]","{""1"":""1,4""}"
"201_PxSvtrgM","[""485_00004.jpg""]",0,"[]","[2,1309.787,134.043,114.894,97.659]","{""1"":""1,4""}"
"201_2vA84xOF","[""485_00004.jpg""]",0,"[]","[2,1453.404,145.532,128.298,109.149]","{""1"":""1,4""}"
"201_Ze8xE2cz","[""485_00004.jpg""]",0,"[]","[2,1765.532,147.447,111.064,139.787]","{""1"":""1,4""}"
"201_p22b8ycW","[""485_00004.jpg""]",0,"[]","[2,1579.787,170.426,99.575,90]","{""1"":""1,4""}"
"202_WlEaWzDV","[""485_00005.jpg""]",0,"[]","[2,5.745,147.447,277.659,231.702]","{""1"":""0,4""}"
"202_g7mbaBqp","[""485_00005.jpg""]",0,"[]","[2,252.766,135.957,149.362,198.149]","{""1"":""1,4""}"
"202_uIGkl6BZ","[""485_00005.jpg""]",0,"[]","[2,453.83,107.234,256.596,201.064]","{""1"":""1,4""}"
"202_INcixYGf","[""485_00005.jpg""]",0,"[]","[2,1049.362,95.745,139.787,105.319]","{""1"":""1,4""}"
"202_qXP1bvZw","[""485_00005.jpg""]",0,"[]","[2,1212.128,166.596,195.319,164.681]","{""1"":""1,4""}"
"202_PxSvtrgM","[""485_00005.jpg""]",0,"[]","[2,1309.787,134.043,114.894,97.659]","{""1"":""1,4""}"
"202_2vA84xOF","[""485_00005.jpg""]",0,"[]","[2,1453.404,145.532,128.298,109.149]","{""1"":""1,4""}"
"202_Ze8xE2cz","[""485_00005.jpg""]",0,"[]","[2,1765.532,147.447,111.064,139.787]","{""1"":""1,4""}"
"202_p22b8ycW","[""485_00005.jpg""]",0,"[]","[2,1579.787,170.426,99.575,90]","{""1"":""1,4""}"
"203_WlEaWzDV","[""485_00006.jpg""]",0,"[]","[2,5.745,147.447,277.659,231.702]","{""1"":""0,4""}"
"203_g7mbaBqp","[""485_00006.jpg""]",0,"[]","[2,252.766,135.957,149.362,198.149]","{""1"":""1,4""}"
"203_uIGkl6BZ","[""485_00006.jpg""]",0,"[]","[2,453.83,107.234,256.596,201.064]","{""1"":""1,4""}"
"203_INcixYGf","[""485_00006.jpg""]",0,"[]","[2,1049.362,95.745,139.787,105.319]","{""1"":""1,4""}"
"203_qXP1bvZw","[""485_00006.jpg""]",0,"[]","[2,1212.128,166.596,195.319,164.681]","{""1"":""1,4""}"
"203_PxSvtrgM","[""485_00006.jpg""]",0,"[]","[2,1309.787,134.043,114.894,97.659]","{""1"":""1,4""}"
"203_2vA84xOF","[""485_00006.jpg""]",0,"[]","[2,1453.404,145.532,128.298,109.149]","{""1"":""1,4""}"
"203_Ze8xE2cz","[""485_00006.jpg""]",0,"[]","[2,1765.532,147.447,111.064,139.787]","{""1"":""1,4""}"
"203_p22b8ycW","[""485_00006.jpg""]",0,"[]","[2,1579.787,170.426,99.575,90]","{""1"":""1,4""}"
"204_WlEaWzDV","[""485_00007.jpg""]",0,"[]","[2,5.745,147.447,277.659,231.702]","{""1"":""0,4""}"
"204_g7mbaBqp","[""485_00007.jpg""]",0,"[]","[2,252.766,135.957,149.362,198.149]","{""1"":""1,4""}"
"204_uIGkl6BZ","[""485_00007.jpg""]",0,"[]","[2,453.83,107.234,256.596,201.064]","{""1"":""1,4""}"
"204_INcixYGf","[""485_00007.jpg""]",0,"[]","[2,1049.362,95.745,139.787,105.319]","{""1"":""1,4""}"
"204_qXP1bvZw","[""485_00007.jpg""]",0,"[]","[2,1212.128,166.596,195.319,164.681]","{""1"":""1,4""}"
"204_PxSvtrgM","[""485_00007.jpg""]",0,"[]","[2,1309.787,134.043,114.894,97.659]","{""1"":""1,4""}"
"204_2vA84xOF","[""485_00007.jpg""]",0,"[]","[2,1453.404,145.532,128.298,109.149]","{""1"":""1,4""}"
"204_Ze8xE2cz","[""485_00007.jpg""]",0,"[]","[2,1765.532,147.447,111.064,139.787]","{""1"":""1,4""}"
"204_p22b8ycW","[""485_00007.jpg""]",0,"[]","[2,1579.787,170.426,99.575,90]","{""1"":""1,4""}"
"205_CuhVgRDf","[""486_00002.jpg""]",0,"[]","[2,367.66,147.44681,405.957,321.7023]","{""1"":""1,4""}"
"205_Y1ezNxH1","[""486_00002.jpg""]",0,"[]","[2,204.89379,237.44681,176.17,461.48934]","{""1"":""0,2""}"
"205_Unh5iSzd","[""486_00002.jpg""]",0,"[]","[2,1690.851,294.894,222.128,329.361]","{""1"":""0,2""}"
"206_j8gVnonp","[""486_00003.jpg""]",0,"[]","[2,1671.702,279.574,243.192,354.256]","{""1"":""0,2""}"
"206_ndLIlwBI","[""486_00003.jpg""]",0,"[]","[2,346.59547,147.44674,413.617,304.468]","{""1"":""0""}"
"206_7Pm7pe6K","[""486_00003.jpg""]",0,"[]","[2,212.553,237.447,134.043,480.638]","{""1"":""0,2""}"
"207_OA2P8Vsp","[""486_00004.jpg""]",0,"[]","[2,1671.702,287.234,243.192,338.936]","{""1"":""0,2""}"
"207_6eTG4eAA","[""486_00004.jpg""]",0,"[]","[2,338.93657,153.19153,428.936,304.468]","{""1"":""0""}"
"207_OVcj7gBX","[""486_00004.jpg""]",0,"[]","[2,187.66,239.362,168.51,474.893]","{""1"":""0,2""}"
"208_QSeQxvWD","[""486_00005.jpg""]",0,"[]","[2,193.404,241.277,176.17,471.063]","{""1"":""0,2""}"
"208_SuoLXUc5","[""486_00005.jpg""]",0,"[]","[2,1677.447,275.745,237.447,373.404]","{""1"":""0,2""}"
"208_XP1M4bGd","[""486_00005.jpg""]",0,"[]","[2,361.915,168.511,398.298,302.553]","{""1"":""0,2""}"
"209_o0w8vvZF","[""486_00006.jpg""]",0,"[]","[2,340.851,143.617,427.021,327.447]","{""1"":""2,0""}"
"209_S4u59TPH","[""486_00006.jpg""]",0,"[]","[2,204.894,235.532,153.191,474.894]","{""1"":""0,2""}"
"209_1uhyTwOL","[""486_00006.jpg""]",0,"[]","[2,1669.787,300.638,247.022,335.107]","{""1"":""0,2""}"
"210_dNQjCKHZ","[""486_00007.jpg""]",0,"[]","[2,1671.70236,292.97847,243.191,333.192]","{""1"":""2,0""}"
"210_fv3LVDTB","[""486_00007.jpg""]",0,"[]","[2,363.83,155.106,419.361,323.617]","{""1"":""0,2""}"
"210_ziAsxY10","[""486_00007.jpg""]",0,"[]","[2,193.404,231.702,178.085,476.809]","{""1"":""0,2""}"
"211_jhBZuhb5","[""487_00002.jpg""]",0,"[]","[2,0,99.574,130.213,157.022]","{""1"":""0""}"
"212_ppXWRDOQ","[""487_00003.jpg""]",0,"[]","[2,1.915,109.149,137.872,134.042]","{""1"":""0,4""}"
"213_31VEvyDZ","[""487_00004.jpg""]",0,"[]","[2,3.83,105.319,118.723,122.553]","{""1"":""0,4""}"
"214_mcGPwh5r","[""487_00005.jpg""]",0,"[]","[2,5.745,80.426,134.042,149.361]","{""1"":""0""}"
"215_22Fwhem7","[""487_00006.jpg""]",0,"[]","[2,7.66,90,143.617,137.872]","{""1"":""0""}"
"216_58cS5bH6","[""487_00007.jpg""]",0,"[]","[2,11.489,95.745,155.107,114.893]","{""1"":""0""}"
"217_Bx823t5e","[""488_00002.jpg""]",0,"[]","[2,168.511,28.723,147.446,143.617]","{""1"":""0""}"
"217_rx71kaP3","[""488_00002.jpg""]",0,"[]","[2,1646.809,105.319,172.34,109.149]","{""1"":""0""}"
"218_zsJghOcO","[""488_00003.jpg""]",0,"[]","[2,1641.064,112.979,170.425,99.574]","{""1"":""0""}"
"218_2nVCUipn","[""488_00003.jpg""]",0,"[]","[2,164.681,22.979,157.021,128.298]","{""1"":""0""}"
"219_N3DjXMxO","[""488_00004.jpg""]",0,"[]","[2,168.511,24.894,137.872,134.042]","{""1"":""0""}"
"219_fpyypR8D","[""488_00004.jpg""]",0,"[]","[2,1639.14894,95.745,157.02106,109.149]","{""1"":""0""}"
"220_nqhsXjNm","[""488_00005.jpg""]",0,"[]","[2,1646.80821,105.31953,160.851,101.489]","{""1"":""0""}"
"220_VONeD6AD","[""488_00005.jpg""]",0,"[]","[2,168.511,34.468,145.532,109.149]","{""1"":""0""}"
"221_mroXW7D2","[""488_00006.jpg""]",0,"[]","[2,172.34,32.553,151.277,114.894]","{""1"":""0""}"
"221_X03dyd7d","[""488_00006.jpg""]",0,"[]","[2,1652.553,90,141.702,120.638]","{""1"":""0""}"
"222_64VH8dNo","[""488_00007.jpg""]",0,"[]","[2,1639.149,99.574,162.766,112.979]","{""1"":""0""}"
"222_xfg7ZjNU","[""488_00007.jpg""]",0,"[]","[2,166.596,38.298,153.191,114.893]","{""1"":""0""}"
"223_KGbqGAEE","[""489_00002.jpg""]",0,"[]","[2,0,197.234,95.745,187.66]","{""1"":""0""}"
"223_ua8nvg2W","[""489_00002.jpg""]",0,"[]","[2,189.574,103.404,151.277,260.426]","{""1"":""0""}"
"223_EfVGSYj5","[""489_00002.jpg""]",0,"[]","[2,21.064,82.34,82.34,137.873]","{""1"":""0""}"
"223_spPSozJ2","[""489_00002.jpg""]",0,"[]","[2,492.12753,120.63862,153.192,183.829]","{""1"":""1,4""}"
"223_zGXqOLXL","[""489_00002.jpg""]",0,"[]","[2,798.511,86.17,93.829,120.639]","{""1"":""1,4""}"
"223_bbuFX0ZT","[""489_00002.jpg""]",0,"[]","[2,1064.681,91.915,114.893,137.872]","{""1"":""1,4""}"
"223_GeaXaRnk","[""489_00002.jpg""]",0,"[]","[2,1294.468,122.553,128.298,114.894]","{""1"":""1,4""}"
"223_7W8Rcmnc","[""489_00002.jpg""]",0,"[]","[2,582.128,76.596,105.319,107.234]","{""1"":""1,4""}"
"223_y9Ya8Q5Z","[""489_00002.jpg""]",0,"[]","[2,394.468,101.489,107.234,124.468]","{""1"":""4,1""}"
"223_Db3c69HK","[""489_00002.jpg""]",0,"[]","[2,233.617,0,120.638,95.745]","{""1"":""0""}"
"223_uIAh9J3j","[""489_00002.jpg""]",0,"[]","[2,352.34,11.489,99.575,76.596]","{""1"":""0""}"
"223_7XR93IA8","[""489_00002.jpg""]",0,"[]","[2,1457.234,68.936,130.213,170.426]","{""1"":""0""}"
"223_lmp17Fk4","[""489_00002.jpg""]",0,"[]","[2,1438.085,235.532,361.915,381.064]","{""1"":""0""}"
"223_1nrvXtup","[""489_00002.jpg""]",0,"[]","[2,1803.83,340.851,107.234,271.915]","{""1"":""0""}"
"223_ngV6QvDV","[""489_00002.jpg""]",0,"[]","[2,1681.277,218.298,130.212,166.596]","{""1"":""1""}"
"224_KGbqGAEE","[""489_00003.jpg""]",0,"[]","[2,0,197.234,95.745,187.66]","{""1"":""0""}"
"224_ua8nvg2W","[""489_00003.jpg""]",0,"[]","[2,189.574,103.404,151.277,260.426]","{""1"":""0""}"
"224_EfVGSYj5","[""489_00003.jpg""]",0,"[]","[2,21.064,82.34,82.34,137.873]","{""1"":""0""}"
"224_spPSozJ2","[""489_00003.jpg""]",0,"[]","[2,492.12753,120.63862,153.192,183.829]","{""1"":""1,4""}"
"224_zGXqOLXL","[""489_00003.jpg""]",0,"[]","[2,798.511,86.17,93.829,120.639]","{""1"":""1,4""}"
"224_bbuFX0ZT","[""489_00003.jpg""]",0,"[]","[2,1064.681,91.915,114.893,137.872]","{""1"":""1,4""}"
"224_GeaXaRnk","[""489_00003.jpg""]",0,"[]","[2,1294.468,122.553,128.298,114.894]","{""1"":""1,4""}"
"224_7W8Rcmnc","[""489_00003.jpg""]",0,"[]","[2,582.128,76.596,105.319,107.234]","{""1"":""1,4""}"
"224_y9Ya8Q5Z","[""489_00003.jpg""]",0,"[]","[2,394.468,101.489,107.234,124.468]","{""1"":""4,1""}"
"224_Db3c69HK","[""489_00003.jpg""]",0,"[]","[2,233.617,0,120.638,95.745]","{""1"":""0""}"
"224_uIAh9J3j","[""489_00003.jpg""]",0,"[]","[2,352.34,11.489,99.575,76.596]","{""1"":""0""}"
"224_7XR93IA8","[""489_00003.jpg""]",0,"[]","[2,1457.234,68.936,130.213,170.426]","{""1"":""0""}"
"224_lmp17Fk4","[""489_00003.jpg""]",0,"[]","[2,1438.085,235.532,361.915,381.064]","{""1"":""0""}"
"224_1nrvXtup","[""489_00003.jpg""]",0,"[]","[2,1803.83,340.851,107.234,271.915]","{""1"":""0""}"
"224_ngV6QvDV","[""489_00003.jpg""]",0,"[]","[2,1681.277,218.298,130.212,166.596]","{""1"":""1""}"
"225_KGbqGAEE","[""489_00004.jpg""]",0,"[]","[2,0,197.234,95.745,187.66]","{""1"":""0""}"
"225_ua8nvg2W","[""489_00004.jpg""]",0,"[]","[2,189.574,103.404,151.277,260.426]","{""1"":""0""}"
"225_EfVGSYj5","[""489_00004.jpg""]",0,"[]","[2,21.064,82.34,82.34,137.873]","{""1"":""0""}"
"225_spPSozJ2","[""489_00004.jpg""]",0,"[]","[2,492.12753,120.63862,153.192,183.829]","{""1"":""1,4""}"
"225_zGXqOLXL","[""489_00004.jpg""]",0,"[]","[2,798.511,86.17,93.829,120.639]","{""1"":""1,4""}"
"225_bbuFX0ZT","[""489_00004.jpg""]",0,"[]","[2,1064.681,91.915,114.893,137.872]","{""1"":""1,4""}"
"225_GeaXaRnk","[""489_00004.jpg""]",0,"[]","[2,1294.468,122.553,128.298,114.894]","{""1"":""1,4""}"
"225_7W8Rcmnc","[""489_00004.jpg""]",0,"[]","[2,582.128,76.596,105.319,107.234]","{""1"":""1,4""}"
"225_y9Ya8Q5Z","[""489_00004.jpg""]",0,"[]","[2,394.468,101.489,107.234,124.468]","{""1"":""4,1""}"
"225_Db3c69HK","[""489_00004.jpg""]",0,"[]","[2,233.617,0,120.638,95.745]","{""1"":""0""}"
"225_uIAh9J3j","[""489_00004.jpg""]",0,"[]","[2,352.34,11.489,99.575,76.596]","{""1"":""0""}"
"225_7XR93IA8","[""489_00004.jpg""]",0,"[]","[2,1457.234,68.936,130.213,170.426]","{""1"":""0""}"
"225_lmp17Fk4","[""489_00004.jpg""]",0,"[]","[2,1474.46798,245.10647,369.57457,394.468]","{""1"":""0""}"
"225_1nrvXtup","[""489_00004.jpg""]",0,"[]","[2,1803.83,340.851,107.234,271.915]","{""1"":""0""}"
"225_ngV6QvDV","[""489_00004.jpg""]",0,"[]","[2,1681.277,218.298,130.212,166.596]","{""1"":""1""}"
"226_KGbqGAEE","[""489_00005.jpg""]",0,"[]","[2,0,197.234,95.745,187.66]","{""1"":""0""}"
"226_ua8nvg2W","[""489_00005.jpg""]",0,"[]","[2,189.574,103.404,151.277,260.426]","{""1"":""0""}"
"226_EfVGSYj5","[""489_00005.jpg""]",0,"[]","[2,21.064,82.34,82.34,137.873]","{""1"":""0""}"
"226_spPSozJ2","[""489_00005.jpg""]",0,"[]","[2,492.12753,120.63862,153.192,183.829]","{""1"":""1,4""}"
"226_zGXqOLXL","[""489_00005.jpg""]",0,"[]","[2,798.511,86.17,93.829,120.639]","{""1"":""1,4""}"
"226_bbuFX0ZT","[""489_00005.jpg""]",0,"[]","[2,1064.681,91.915,114.893,137.872]","{""1"":""1,4""}"
